Date,Time,Time Between Videos,Video ID,
9/2/24,23:11:28,0:00:00,7382275452364197150,
9/2/24,23:11:28,0:00:47,7409030551870459137,
9/2/24,23:12:15,0:00:27,7409324284847328555,
9/2/24,23:12:42,0:00:04,7409372048054570283,
9/2/24,23:12:46,0:00:15,7406347599864745247,
9/2/24,23:13:01,0:00:02,7407824384993266990,
9/2/24,23:13:03,0:00:09,7408121693614525728,
9/2/24,23:13:12,0:00:07,7394028838868503840,
9/2/24,23:13:19,0:00:01,7399756083234917664,
9/2/24,23:13:20,0:00:05,7410171866314231071,
9/2/24,23:13:25,0:00:21,7409674348182785310,
9/2/24,23:13:46,0:00:12,7409780128097750318,
9/2/24,23:13:58,0:00:02,7409024755354848542,
9/2/24,23:14:00,0:00:07,7409372891432701215,
9/2/24,23:14:07,0:00:03,7409362834573888799,
9/2/24,23:14:10,0:00:20,7408038937924603166,
9/2/24,23:14:30,0:00:01,7409489863365414186,
9/2/24,23:14:31,0:00:01,7408596841543093535,
9/2/24,23:14:32,0:00:09,7394953254905318689,
9/2/24,23:14:41,0:00:14,7409448109853429038,
9/2/24,23:14:55,0:00:11,7408890052564094226,
9/2/24,23:15:06,0:00:08,7409394427308920106,
9/2/24,23:15:14,0:00:05,7409447499636788523,
9/2/24,23:15:19,0:00:00,7408530409077853473,
9/2/24,23:15:19,0:00:09,7406032892834483473,
9/2/24,23:15:28,0:00:16,7407766791646121236,
9/2/24,23:15:44,0:00:03,7404123056295169311,
9/2/24,23:15:47,0:00:06,7410119421055782174,
9/2/24,23:15:53,0:00:34,7407908906061548843,
9/2/24,23:16:27,0:00:15,7409755377752902919,
9/2/24,23:16:42,0:00:15,7409395197223701790,
9/2/24,23:16:57,0:00:02,7402362567554829598,
9/2/24,23:16:59,0:00:03,7409545266291903750,
9/2/24,23:17:02,0:00:03,7405340346487409951,
9/2/24,23:17:05,0:00:14,7409291236424600862,
9/2/24,23:17:19,0:00:08,7408605942482226463,
9/2/24,23:17:27,0:00:10,7409150619476364586,
9/2/24,23:17:37,0:00:01,7406428776797621520,
9/2/24,23:17:38,0:00:08,7377443830603304238,
9/2/24,23:17:46,0:00:09,7409483170321665310,
9/2/24,23:17:55,0:00:01,7377479341355109674,
9/2/24,23:17:56,0:00:13,7408621631557422366,
9/2/24,23:18:09,0:00:17,7405383637518028063,
9/2/24,23:18:26,0:00:01,7401062438734449937,
9/2/24,23:18:27,0:00:01,7405322149243735339,
9/2/24,23:18:28,0:00:41,7409123172076801311,
9/2/24,23:19:09,0:00:25,7409936579692711200,
9/2/24,23:19:34,0:00:01,7404958864841461009,
9/2/24,23:19:35,0:00:01,7408951027946245419,
9/2/24,23:19:36,0:00:09,7408659099279281439,
9/2/24,23:19:45,0:00:05,7409823693175655710,
9/2/24,23:19:50,0:00:03,7382662183357779233,
9/2/24,23:19:53,0:00:48,7408667287189835050,
9/2/24,23:20:41,0:00:10,7409512294448729375,
9/2/24,23:20:51,0:00:10,7382489583331675400,
9/2/24,23:21:01,0:00:01,7400476210662329601,
9/2/24,23:21:02,0:00:03,7408195520163745057,
9/2/24,23:21:05,0:00:02,7383217879719742762,
9/2/24,23:21:07,0:00:07,7382755574531869985,
9/2/24,23:21:14,0:00:37,7408708205347474730,
9/2/24,23:21:51,0:00:03,7408621459691621675,
9/2/24,23:21:54,0:00:01,7408961433003625770,
9/2/24,23:21:55,0:00:02,7408386606526172447,
9/2/24,23:21:57,0:00:01,7390088350121725201,
9/2/24,23:21:58,0:00:02,7404989773003099422,
9/2/24,23:22:00,0:00:09,7404226304813419806,
9/2/24,23:22:09,0:00:10,7406332350528884011,
9/2/24,23:22:19,0:00:41,7408612165290118433,
9/2/24,23:23:00,0:00:16,7409550252409179422,
9/2/24,23:23:16,0:00:04,7408745047732047150,
9/2/24,23:23:20,0:00:10,7404961439296851205,
9/2/24,23:23:30,0:00:03,7403519584499797291,
9/2/24,23:23:33,0:00:10,7407495299280719150,
9/2/24,23:23:43,0:00:01,7397187533647383839,
9/2/24,23:23:44,0:00:13,7409115381085900075,
9/2/24,23:23:57,0:00:09,7409415087246675246,
9/2/24,23:24:06,0:00:04,7410146944816876846,
9/2/24,23:24:10,0:00:09,7410188032009080107,
9/2/24,23:24:19,0:00:13,7406463597263539502,
9/2/24,23:24:32,0:00:01,7402336097486884097,
9/2/24,23:24:33,0:00:04,7394765793315065120,
9/2/24,23:24:37,0:00:27,7404982070004501803,
9/2/24,23:25:04,0:00:07,7408935243371138346,
9/2/24,23:25:11,0:00:01,7394989321213742379,
9/2/24,23:25:12,0:00:04,7409872510453320991,
9/2/24,23:25:16,0:00:07,7399319025840393503,
9/2/24,23:25:23,0:00:06,7404839107765095722,
9/2/24,23:25:29,0:00:00,7404383873708166443,
9/2/24,23:25:29,0:00:07,7401087378003102993,
9/2/24,23:25:36,0:00:01,7409788416503663903,
9/2/24,23:25:37,0:00:18,7409072470956789034,
9/2/24,23:25:55,0:00:01,7400164325530307856,
9/2/24,23:25:56,0:00:23,7399084193143065899,
9/2/24,23:26:19,0:00:08,7409013504176393502,
9/2/24,23:26:27,0:00:00,7409380099579022634,
9/2/24,23:26:27,0:00:08,7371512559502937361,
9/2/24,23:26:35,0:00:07,7396166952449740062,
9/2/24,23:26:42,0:00:01,7406745212304805121,
9/2/24,23:26:43,0:00:07,7403940470247705898,
9/2/24,23:26:50,0:00:01,7403556629632814378,
9/2/24,23:26:51,0:00:01,7405300543641357585,
9/2/24,23:26:52,0:00:04,7404351734589558047,
9/2/24,23:26:56,0:00:08,7399102274078805278,
9/2/24,23:27:04,0:00:18,7409515415929441567,
9/2/24,23:27:22,0:00:07,7409696215945907502,
9/2/24,23:27:29,0:00:08,7408781287231638827,
9/2/24,23:27:37,0:00:12,7409499163177635114,
9/2/24,23:27:49,0:00:24,7408663208396967198,
9/2/24,23:28:13,0:00:01,7407810555882261777,
9/2/24,23:28:14,0:00:07,7409468937324219690,
9/2/24,23:28:21,0:00:01,7406210609144040750,
9/2/24,23:28:22,0:00:02,7408190814741908766,
9/2/24,23:28:24,0:00:01,7407587486555213086,
9/2/24,23:28:25,,7397120447797611809,
9/3/24,1:20:34,0:00:05,7409438316170349866,
9/3/24,1:20:39,0:00:09,7408997425223896366,
9/3/24,1:20:48,0:00:18,7409656648207174942,
9/3/24,1:21:06,0:00:07,7408943416018619678,
9/3/24,1:21:13,0:00:22,7410060842458172703,
9/3/24,1:21:35,0:00:07,7408722509056462122,
9/3/24,1:21:42,0:00:53,7407426664616971552,
9/3/24,1:22:35,0:00:07,7409849765741088031,
9/3/24,1:22:42,0:00:12,7408810598793792776,
9/3/24,1:22:54,0:00:01,7391907799380397313,
9/3/24,1:22:55,0:00:08,7409335623947013407,
9/3/24,1:23:03,0:00:16,7409754669729205535,
9/3/24,1:23:19,0:00:13,7408898515826527518,
9/3/24,1:23:32,0:00:00,7409326335744609567,
9/3/24,1:23:32,0:00:20,7380561979095780624,
9/3/24,1:23:52,0:00:07,7410157469969763626,
9/3/24,1:23:59,0:00:11,7394987952746564895,
9/3/24,1:24:10,0:00:06,7402355855552777504,
9/3/24,1:24:16,0:00:08,7409414085965548831,
9/3/24,1:24:24,0:00:08,7407499942652136747,
9/3/24,1:24:32,0:00:17,7408975340254547243,
9/3/24,1:24:49,0:00:02,7389731879572000046,
9/3/24,1:24:51,0:00:24,7408353389911854367,
9/3/24,1:25:15,0:00:02,7410069986284260654,
9/3/24,1:25:17,0:00:09,7405354298571377950,
9/3/24,1:25:26,0:00:05,7409016565582023941,
9/3/24,1:25:31,0:00:02,7408907321889344798,
9/3/24,1:25:33,0:00:10,7409339149506972933,
9/3/24,1:25:43,0:00:19,7407566252593433862,
9/3/24,1:26:02,0:00:00,7404263498458402054,
9/3/24,1:26:02,0:00:07,7386301797540973867,
9/3/24,1:26:09,0:00:50,7406719085071060270,
9/3/24,1:26:59,0:00:11,7407256066687241502,
9/3/24,1:27:10,0:00:02,7397386219262463240,
9/3/24,1:27:12,0:00:19,7403897868693572910,
9/3/24,1:27:31,0:00:10,7409336482030210336,
9/3/24,1:27:41,0:00:12,7408923442675797278,
9/3/24,1:27:53,0:00:23,7401119220248907038,
9/3/24,1:28:16,0:00:03,7410198715924811039,
9/3/24,1:28:19,0:00:07,7404562897482812718,
9/3/24,1:28:26,0:00:01,7340430463821008130,
9/3/24,1:28:27,0:00:02,7403919918720191787,
9/3/24,1:28:29,0:00:04,7408587732575866142,
9/3/24,1:28:33,0:01:05,7408999443057511726,
9/3/24,1:29:38,0:00:06,7408336421968219435,
9/3/24,1:29:44,0:00:09,7331200067501608235,
9/3/24,1:29:53,0:00:08,7402404500847217951,
9/3/24,1:30:01,0:00:18,7409009212489239854,
9/3/24,1:30:19,0:00:01,7407520716557536529,
9/3/24,1:30:20,0:00:12,7403809086535437611,
9/3/24,1:30:32,0:00:01,7409777345290112262,
9/3/24,1:30:33,0:00:01,7384553022711532830,
9/3/24,1:30:34,0:21:51,7408711222536817962,
9/3/24,1:52:25,0:00:13,7408682927971781919,
9/3/24,1:52:38,0:00:01,7407965635474509099,
9/3/24,1:52:39,0:00:12,7407892193085656366,
9/3/24,1:52:51,0:00:06,7407936487880232225,
9/3/24,1:52:57,0:00:06,7404681598828023086,
9/3/24,1:53:03,0:00:01,7397464321162349841,
9/3/24,1:53:04,0:00:09,7403852155540557087,
9/3/24,1:53:13,0:00:09,7403947380690799902,
9/3/24,1:53:22,0:00:06,7409041400588815659,
9/3/24,1:53:28,0:00:35,7409049175154904363,
9/3/24,1:54:03,0:00:25,7408993251690073374,
9/3/24,1:54:28,0:00:12,7409363272685702433,
9/3/24,1:54:40,0:00:19,7407870424840719647,
9/3/24,1:54:59,0:00:52,7408702910139305222,
9/3/24,1:55:51,0:00:04,7406389538215726382,
9/3/24,1:55:55,0:00:24,7408497088008359199,
9/3/24,1:56:19,0:00:10,7405227549946563872,
9/3/24,1:56:29,0:00:02,7392015614245653791,
9/3/24,1:56:31,0:00:34,7401243283919244590,
9/3/24,1:57:05,0:00:10,7407613507451063557,
9/3/24,1:57:15,0:00:01,7408567648658672897,
9/3/24,1:57:16,0:00:05,7407823884164025642,
9/3/24,1:57:21,0:00:33,7403119966997843205,
9/3/24,1:57:54,0:00:07,7409435585212845354,
9/3/24,1:58:01,0:00:14,7408975209665023275,
9/3/24,1:58:15,0:00:16,7410122761370209582,
9/3/24,1:58:31,0:00:06,7408155448508960016,
9/3/24,1:58:37,0:00:12,7409431635680169246,
9/3/24,1:58:49,0:00:10,7400839640334224686,
9/3/24,1:58:59,1:10:00,7408282459026001195,
9/3/24,3:08:59,0:00:22,7407954909737504046,
9/3/24,3:09:21,0:00:01,7405638389812251921,
9/3/24,3:09:22,0:00:12,7406475208195902762,
9/3/24,3:09:34,0:00:08,7408637446709054750,
9/3/24,3:09:42,0:00:09,7408429670124784926,
9/3/24,3:09:51,0:00:22,7382809990886657297,
9/3/24,3:10:13,0:00:16,7407693234589388037,
9/3/24,3:10:29,0:00:11,7404967263385767214,
9/3/24,3:10:40,0:00:07,7409323837495512366,
9/3/24,3:10:47,0:00:02,7408945577649638698,
9/3/24,3:10:49,0:00:04,7394333147426508074,
9/3/24,3:10:53,0:00:04,7409339860487556398,
9/3/24,3:10:57,0:04:33,7409488741355523374,
9/3/24,3:15:30,0:01:19,7388714297418927367,
9/3/24,3:16:49,0:00:01,7392001510676172049,
9/3/24,3:16:50,0:00:11,7409024093871181099,
9/3/24,3:17:01,0:00:02,7403573504395791662,
9/3/24,3:17:03,0:00:01,7401086814598991105,
9/3/24,3:17:04,0:00:02,7404701116224572714,
9/3/24,3:17:06,0:00:12,7409431457363414314,
9/3/24,3:17:18,0:00:11,7408416797290024234,
9/3/24,3:17:29,0:00:06,7397109163467230480,
9/3/24,3:17:35,0:00:02,7397540537147870507,
9/3/24,3:17:37,0:00:02,7404233107152457002,
9/3/24,3:17:39,0:00:01,7374798643884313872,
9/3/24,3:17:40,0:00:08,7404574642284793131,
9/3/24,3:17:48,0:00:08,7405304899602238753,
9/3/24,3:17:56,0:00:08,7408926394509577502,
9/3/24,3:18:04,0:00:01,7406032892834483473,
9/3/24,3:18:05,0:00:10,7408644350919363871,
9/3/24,3:18:15,0:00:08,7407597466880576799,
9/3/24,3:18:23,0:00:01,7397537670403984657,
9/3/24,3:18:24,0:00:11,7390092529321938219,
9/3/24,3:18:35,0:00:12,7409813280631409966,
9/3/24,3:18:47,0:00:02,7389326667057040682,
9/3/24,3:18:49,0:00:21,7407016885042171167,
9/3/24,3:19:10,0:00:44,7409743686092754206,
9/3/24,3:19:54,0:00:05,7399052153500994862,
9/3/24,3:19:59,0:00:14,7409693131991551274,
9/3/24,3:20:13,0:00:08,7408238798154370350,
9/3/24,3:20:21,0:00:03,7409332136102382894,
9/3/24,3:20:24,0:00:03,7409037611794238762,
9/3/24,3:20:27,0:00:05,7397099440047148331,
9/3/24,3:20:32,0:00:02,7408647087316913424,
9/3/24,3:20:34,0:00:03,7409749678377717038,
9/3/24,3:20:37,0:00:04,7384888142546930950,
9/3/24,3:20:41,0:00:16,7378074121114209582,
9/3/24,3:20:57,0:00:01,7380114985252293889,
9/3/24,3:20:58,0:00:12,7378305123962998059,
9/3/24,3:21:10,0:00:14,7408939727543487774,
9/3/24,3:21:24,0:00:08,7409902440184679726,
9/3/24,3:21:32,0:00:30,7389048615639043358,
9/3/24,3:22:02,0:00:02,7398163068267580715,
9/3/24,3:22:04,0:00:06,7409742461641346350,
9/3/24,3:22:10,0:00:07,7409918627950136622,
9/3/24,3:22:17,0:00:01,7284297040476130603,
9/3/24,3:22:18,0:00:02,7397029564146371882,
9/3/24,3:22:20,0:00:01,7410144116207521067,
9/3/24,3:22:21,0:00:02,7369752896604359979,
9/3/24,3:22:23,0:00:03,7404763335843056942,
9/3/24,3:22:26,0:00:17,7409348711681150251,
9/3/24,3:22:43,0:00:01,7397455381099859217,
9/3/24,3:22:44,0:27:25,7406534155573677358,
9/3/24,3:50:09,0:00:05,7409443932129578283,
9/3/24,3:50:14,0:00:03,7291037585340763434,
9/3/24,3:50:17,0:00:09,7408268933230234922,
9/3/24,3:50:26,0:00:05,7405638386037443857,
9/3/24,3:50:31,0:00:33,7408622786878410015,
9/3/24,3:51:04,0:00:07,7409893681378921758,
9/3/24,3:51:11,0:00:12,7408717949999254830,
9/3/24,3:51:23,0:00:08,7409781864682065198,
9/3/24,3:51:31,0:00:17,7380035783924731141,
9/3/24,3:51:48,0:00:02,7405795668683394309,
9/3/24,3:51:50,0:00:07,7408627342764969262,
9/3/24,3:51:57,0:00:12,7408772280391666977,
9/3/24,3:52:09,0:00:13,7404640645077404958,
9/3/24,3:52:22,0:00:16,7406474401820167470,
9/3/24,3:52:38,0:00:25,7409703320496917792,
9/3/24,3:53:03,0:00:10,7408359688808566022,
9/3/24,3:53:13,0:00:04,7395017713514532138,
9/3/24,3:53:17,0:00:04,7407972088037821739,
9/3/24,3:53:21,0:00:14,7401615733253262634,
9/3/24,3:53:35,0:00:08,7408526668131798304,
9/3/24,3:53:43,0:00:14,7405890768558132487,
9/3/24,3:53:57,0:00:02,7409069550861372689,
9/3/24,3:53:59,0:00:14,7410118739443731758,
9/3/24,3:54:13,0:00:08,7404197232276294920,
9/3/24,3:54:21,0:00:18,7380809755868155179,
9/3/24,3:54:39,0:00:05,7378253092770417937,
9/3/24,3:54:44,0:00:04,7403154174562536735,
9/3/24,3:54:48,0:00:24,7395206371051916574,
9/3/24,3:55:12,0:00:09,7408034186499525931,
9/3/24,3:55:21,0:48:34,7408728738738818335,
9/3/24,4:43:55,0:00:41,7408492641823853856,
9/3/24,4:44:36,0:00:05,7394883526946000170,
9/3/24,4:44:41,0:00:16,7398300541006122271,
9/3/24,4:44:57,0:00:00,7408948598995569950,
9/3/24,4:44:57,0:00:23,7387536813499419920,
9/3/24,4:45:20,0:00:03,7410176912519154987,
9/3/24,4:45:23,0:00:17,7409320908059462942,
9/3/24,4:45:40,0:00:11,7409754225409854753,
9/3/24,4:45:51,0:00:18,7405989439463230762,
9/3/24,4:46:09,0:00:04,7410001844803521824,
9/3/24,4:46:13,0:00:31,7385422622382705962,
9/3/24,4:46:44,0:00:02,7394987864251223342,
9/3/24,4:46:46,0:00:13,7409403165012921631,
9/3/24,4:46:59,0:00:08,7408980825913576747,
9/3/24,4:47:07,0:00:07,7410127283270290734,
9/3/24,4:47:14,0:00:04,7408066973222915371,
9/3/24,4:47:18,0:00:17,7406468771898035487,
9/3/24,4:47:35,0:00:13,7398234263088287008,
9/3/24,4:47:48,0:00:10,7401587657865825569,
9/3/24,4:47:58,0:00:11,7408707112605404434,
9/3/24,4:48:09,0:00:12,7409773711387086110,
9/3/24,4:48:21,0:00:03,7408134335036935441,
9/3/24,4:48:24,0:00:12,7409067447384313106,
9/3/24,4:48:36,0:00:05,7409486691473411358,
9/3/24,4:48:41,0:00:16,7408227199393778960,
9/3/24,4:48:57,0:00:01,7409048366870514974,
9/3/24,4:48:58,0:00:10,7390861576032488736,
9/3/24,4:49:08,0:00:19,7403922315903356190,
9/3/24,4:49:27,0:00:07,7409157474185530654,
9/3/24,4:49:34,0:00:16,7407131321333566751,
9/3/24,4:49:50,0:00:01,7386669622415723792,
9/3/24,4:49:51,0:00:14,7402786474531441966,
9/3/24,4:50:05,0:00:02,7410256907358719263,
9/3/24,4:50:07,0:00:33,7384081007844150570,
9/3/24,4:50:40,0:00:08,7409393288035388718,
9/3/24,4:50:48,0:00:06,7408357253851516193,
9/3/24,4:50:54,0:00:03,7409507852584242474,
9/3/24,4:50:57,0:00:11,7409619406587710753,
9/3/24,4:51:08,0:00:10,7408320448951307550,
9/3/24,4:51:18,0:00:01,7409033741273746704,
9/3/24,4:51:19,0:00:01,7409511995201965354,
9/3/24,4:51:20,0:00:02,7409758046554983726,
9/3/24,4:51:22,0:00:15,7407688383662787882,
9/3/24,4:51:37,0:00:12,7408962498755431726,
9/3/24,4:51:49,0:00:35,7408673276509162782,
9/3/24,4:52:24,0:00:25,7407872086263303455,
9/3/24,4:52:49,0:00:24,7409118221556534571,
9/3/24,4:53:13,1:30:08,7399957902666059009,
9/3/24,6:23:21,0:00:00,7403459433147157792,
9/3/24,6:23:21,0:00:01,7403414382182534431,
9/3/24,6:23:22,0:00:09,7394503663332494625,
9/3/24,6:23:31,0:00:26,7403038121475968287,
9/3/24,6:23:57,0:00:01,7407824384993266990,
9/3/24,6:23:58,0:00:04,7403883147831594286,
9/3/24,6:24:02,0:00:24,7408961627606846753,
9/3/24,6:24:26,0:00:09,7406432457228094766,
9/3/24,6:24:35,0:00:18,7409510683022232837,
9/3/24,6:24:53,0:00:08,7409364788893060383,
9/3/24,6:25:01,0:00:11,7392035457757908254,
9/3/24,6:25:12,0:00:16,7405400709534911774,
9/3/24,6:25:28,0:00:13,7408777809008643359,
9/3/24,6:25:41,0:00:08,7410208651241065759,
9/3/24,6:25:49,0:00:09,7399717243594034463,
9/3/24,6:25:58,0:00:18,7409395374533725486,
9/3/24,6:26:16,0:00:37,7409373887286349102,
9/3/24,6:26:53,0:00:02,7356312588826791211,
9/3/24,6:26:55,0:00:29,7409289568639339784,
9/3/24,6:27:24,0:00:06,7410265841918561582,
9/3/24,6:27:30,0:00:27,7406473797815029034,
9/3/24,6:27:57,0:00:23,7386418308498738475,
9/3/24,6:28:20,0:00:04,7409355362584808734,
9/3/24,6:28:24,0:00:16,7400226690892320043,
9/3/24,6:28:40,0:00:23,7405954441494514986,
9/3/24,6:29:03,0:00:00,7377130591961074986,
9/3/24,6:29:03,0:00:08,7408925530344508689,
9/3/24,6:29:11,0:00:03,7410009491942690094,
9/3/24,6:29:14,0:00:04,7408541253366779178,
9/3/24,6:29:18,0:01:52,7406156085863664903,
9/3/24,6:31:10,0:00:06,7410040413161098542,
9/3/24,6:31:16,0:00:15,7404665420797627694,
9/3/24,6:31:31,0:00:10,7406935587678063903,
9/3/24,6:31:41,0:00:16,7409752973695356190,
9/3/24,6:31:57,0:00:02,7402362567554829598,
9/3/24,6:31:59,0:00:20,7410067310163053866,
9/3/24,6:32:19,0:00:05,7398219122942790945,
9/3/24,6:32:24,0:00:10,7382650975011556650,
9/3/24,6:32:34,0:00:01,7407882922855763231,
9/3/24,6:32:35,0:00:11,7409706983261015328,
9/3/24,6:32:46,0:00:20,7406473954103201066,
9/3/24,6:33:06,0:00:05,7404381142666792198,
9/3/24,6:33:11,0:00:01,7390102494371728686,
9/3/24,6:33:12,0:00:03,7404384552258489631,
9/3/24,6:33:15,0:00:12,7409691447521266990,
9/3/24,6:33:27,0:00:02,7407177827495300382,
9/3/24,6:33:29,0:00:09,7401223776664341803,
9/3/24,6:33:38,0:00:04,7410110681401281823,
9/3/24,6:33:42,0:00:11,7384542455284174122,
9/3/24,6:33:53,0:00:06,7408991624396590366,
9/3/24,6:33:59,0:00:10,7407494373719559467,
9/3/24,6:34:09,0:00:10,7409357471325719850,
9/3/24,6:34:19,0:00:01,7402336097486884097,
9/3/24,6:34:20,0:00:25,7409768841066106143,
9/3/24,6:34:45,0:00:18,7410125560845798686,
9/3/24,6:35:03,0:00:10,7408983306592718122,
9/3/24,6:35:13,0:00:06,7404931970326596910,
9/3/24,6:35:19,0:00:14,7410060487498468641,
9/3/24,6:35:33,0:00:04,7409346912677236014,
9/3/24,6:35:37,0:00:02,7410271808571641119,
9/3/24,6:35:39,0:00:10,7409451599422278958,
9/3/24,6:35:49,0:00:01,7403349367987391775,
9/3/24,6:35:50,0:00:02,7409796755908332833,
9/3/24,6:35:52,16:00:56,7405715033327521055,
9/3/24,22:36:48,0:00:06,7390172446416047403,
9/3/24,22:36:54,0:00:11,7410492262590729515,
9/3/24,22:37:05,0:00:05,7410299256474570026,
9/3/24,22:37:10,0:00:01,7407292485220830481,
9/3/24,22:37:11,0:00:20,7405739270901599531,
9/3/24,22:37:31,0:00:11,7409878011383713066,
9/3/24,22:37:42,0:00:45,7410523490551336234,
9/3/24,22:38:27,0:00:03,7409289716845006081,
9/3/24,22:38:30,0:00:26,7402288931573714208,
9/3/24,22:38:56,0:12:47,7409925434990660895,
9/3/24,22:51:43,0:01:48,7410083603339545898,
9/3/24,22:53:31,0:00:01,7406032339932810513,
9/3/24,22:53:32,0:00:03,7409883731957255455,
9/3/24,22:53:35,0:00:13,7409450995891129630,
9/3/24,22:53:48,0:00:20,7410483596571495711,
9/3/24,22:54:08,0:00:11,7409716585025244448,
9/3/24,22:54:19,0:00:04,7410062127513259294,
9/3/24,22:54:23,0:00:01,7384161870745324817,
9/3/24,22:54:24,0:00:46,7410221185012600094,
9/3/24,22:55:10,0:00:12,7410132451588197638,
9/3/24,22:55:22,0:00:03,7408226945122503982,
9/3/24,22:55:25,0:00:08,7410120099199307050,
9/3/24,22:55:33,0:00:05,7409749030894406942,
9/3/24,22:55:38,0:00:01,7407984574271196432,
